-13.0 5290.00 5.8864372e-14
-13.0 5300.00 5.9231049e-14
-13.0 5310.00 5.9252473e-14
-13.0 5320.00 5.8356292e-14
-13.0 5330.00 5.6976885e-14
-13.0 5340.00 5.7398514e-14
-13.0 5350.00 5.6271444e-14
-13.0 5360.00 5.5298066e-14
-13.0 5370.00 5.4826355e-14
-13.0 5380.00 5.3439643e-14
-13.0 5390.00 5.2102118e-14
-13.0 5400.00 5.0708159e-14
-13.0 5410.00 4.9590955e-14
-13.0 5420.00 4.8865198e-14
-13.0 5430.00 4.9463485e-14
-13.0 5440.00 5.0745289e-14
-13.0 5450.00 5.1939689e-14
-13.0 5460.00 5.2878535e-14
-13.0 5470.00 5.3445300e-14
-13.0 5480.00 5.4119060e-14
-13.0 5490.00 5.3727668e-14
-13.0 5500.00 5.3474772e-14
-13.0 5510.00 5.4247232e-14
-13.0 5520.00 5.4710360e-14
-13.0 5530.00 5.5724583e-14
-13.0 5540.00 5.6544779e-14
-13.0 5550.00 5.6441533e-14
-13.0 5560.00 5.6192200e-14
-13.0 5570.00 5.5150823e-14
-13.0 5580.00 5.4995019e-14
-13.0 5590.00 5.4715707e-14
-13.0 5600.00 5.4584159e-14
-13.0 5610.00 5.4174388e-14
-13.0 5620.00 5.3909898e-14
-13.0 5630.00 5.3410436e-14
-13.0 5640.00 5.2677745e-14
-13.0 5650.00 5.2009661e-14
-13.0 5660.00 5.0705640e-14
-13.0 5670.00 5.0121191e-14
-13.0 5680.00 4.8639061e-14
-13.0 5690.00 4.6671045e-14
-13.0 5700.00 4.4946988e-14
-13.0 5710.00 4.3798631e-14
-13.0 5720.00 4.3223230e-14
-13.0 5730.00 4.3096114e-14
-13.0 5740.00 4.2711820e-14
-13.0 5750.00 4.3408673e-14
-13.0 5760.00 4.3671025e-14
-13.0 5770.00 4.4273116e-14
-13.0 5780.00 4.5179704e-14
-13.0 5790.00 4.5935937e-14
-13.0 5800.00 4.6725564e-14
-13.0 5810.00 4.7377301e-14
-13.0 5820.00 4.7698232e-14
-13.0 5830.00 4.8321009e-14
-13.0 5840.00 4.8559061e-14
-13.0 5850.00 4.8484603e-14
-13.0 5860.00 4.8737690e-14
-13.0 5870.00 4.8890031e-14
-13.0 5880.00 4.8635016e-14
-13.0 5890.00 4.9336741e-14
-13.0 5900.00 4.9979786e-14
-13.0 5910.00 4.9971418e-14
-13.0 5920.00 4.9697779e-14
-13.0 5930.00 4.9146098e-14
-13.0 5940.00 4.7890273e-14
-13.0 5950.00 4.6129862e-14
-13.0 5960.00 4.2984078e-14
-13.0 5970.00 4.0578341e-14
-13.0 5980.00 3.7885524e-14
-13.0 5990.00 3.4830903e-14
-13.0 6000.00 3.2106730e-14
-13.0 6010.00 2.9219943e-14
-13.0 6020.00 2.6811223e-14
-13.0 6030.00 2.4588920e-14
-13.0 6040.00 2.2717759e-14
-13.0 6050.00 2.1470157e-14
-13.0 6060.00 2.0713490e-14
-13.0 6070.00 2.0557643e-14
-13.0 6080.00 2.0692828e-14
-13.0 6090.00 2.1540990e-14
-13.0 6100.00 2.2352080e-14
-13.0 6110.00 2.3675984e-14
-13.0 6120.00 2.5066335e-14
-13.0 6130.00 2.6283362e-14
-13.0 6140.00 2.8484805e-14
-13.0 6150.00 3.0673996e-14
-13.0 6160.00 3.2501204e-14
-13.0 6170.00 3.4454357e-14
-13.0 6180.00 3.6857814e-14
-13.0 6190.00 3.8461525e-14
-13.0 6200.00 4.0397095e-14
-13.0 6210.00 4.1879765e-14
-13.0 6220.00 4.2850760e-14
-13.0 6230.00 4.3829337e-14
-13.0 6240.00 4.4877489e-14
-13.0 6250.00 4.5634807e-14
-13.0 6260.00 4.6051987e-14
-13.0 6270.00 4.6396013e-14
-13.0 6280.00 4.5985732e-14
-13.0 6290.00 4.6018440e-14
-13.0 6300.00 4.6214274e-14
-13.0 6310.00 4.5791640e-14
-13.0 6320.00 4.6249898e-14
-13.0 6330.00 4.6473530e-14
-13.0 6340.00 4.7306785e-14
-13.0 6350.00 4.7738113e-14
-13.0 6360.00 4.7776546e-14
-13.0 6370.00 4.7558291e-14
-13.0 6380.00 4.7288119e-14
-13.0 6390.00 4.7135862e-14
-13.0 6400.00 4.6866603e-14
-13.0 6410.00 4.6692174e-14
-13.0 6420.00 4.6466122e-14
-13.0 6430.00 4.6426183e-14
-13.0 6440.00 4.6164251e-14
-13.0 6450.00 4.5828711e-14
-13.0 6460.00 4.6001807e-14
-13.0 6470.00 4.5775766e-14
-13.0 6480.00 4.5888404e-14
-13.0 6490.00 4.5657523e-14
-13.0 6500.00 4.5396665e-14
-13.0 6510.00 4.5025977e-14
-13.0 6520.00 4.4493990e-14
-13.0 6530.00 4.4284892e-14
-13.0 6540.00 4.3810850e-14
-13.0 6550.00 4.3309475e-14
-13.0 6560.00 4.3162770e-14
-13.0 6570.00 4.2692542e-14
-13.0 6580.00 4.2164971e-14
-13.0 6590.00 4.2102340e-14
-13.0 6600.00 4.1800704e-14
-13.0 6610.00 4.1455254e-14
-13.0 6620.00 4.1002999e-14
-13.0 6630.00 4.0647631e-14
-13.0 6640.00 4.0316945e-14
-13.0 6650.00 4.0270109e-14
-13.0 6660.00 3.9487057e-14
-13.0 6670.00 3.8659819e-14
-13.0 6680.00 3.8105792e-14
-13.0 6690.00 3.7483053e-14
-13.0 6700.00 3.7243821e-14
-13.0 6710.00 3.6636431e-14
-13.0 6720.00 3.6323458e-14
-13.0 6730.00 3.5536637e-14
-13.0 6740.00 3.5128069e-14
-13.0 6750.00 3.4883534e-14
-13.0 6760.00 3.4565451e-14
-13.0 6770.00 3.4389442e-14
-13.0 6780.00 3.4262203e-14
-13.0 6790.00 3.4192322e-14
-13.0 6800.00 3.4072132e-14
-13.0 6810.00 3.3959988e-14
-13.0 6820.00 3.3828375e-14
-13.0 6830.00 3.3376775e-14
-13.0 6840.00 3.3205697e-14
-13.0 6850.00 3.3048953e-14
-13.0 6860.00 3.3000206e-14
-13.0 6870.00 3.3026159e-14
-13.0 6880.00 3.2773632e-14
-13.0 6890.00 3.3128106e-14
-13.0 6900.00 3.3114453e-14
-13.0 6910.00 3.2736752e-14
-13.0 6920.00 3.2090929e-14
-13.0 6930.00 3.1898244e-14
-13.0 6940.00 3.1710551e-14
-13.0 6950.00 3.1535375e-14
-13.0 6960.00 3.1535982e-14
-13.0 6970.00 3.1445506e-14
-13.0 6980.00 3.1510292e-14
-13.0 6990.00 3.1793721e-14
-13.0 7000.00 3.1913210e-14
-13.0 7010.00 3.1990597e-14
-13.0 7020.00 3.2160924e-14
-13.0 7030.00 3.1782033e-14
-13.0 7040.00 3.1961339e-14
-13.0 7050.00 3.2236211e-14
-13.0 7060.00 3.2181082e-14
-13.0 7070.00 3.2314786e-14
-13.0 7080.00 3.2225855e-14
-13.0 7090.00 3.2228169e-14
-13.0 7100.00 3.2184100e-14
-13.0 7110.00 3.2254336e-14
-13.0 7120.00 3.2147680e-14
-13.0 7130.00 3.1943317e-14
-13.0 7140.00 3.1649697e-14
-13.0 7150.00 3.1327741e-14
-13.0 7160.00 3.1490031e-14
-13.0 7170.00 3.1346297e-14
-13.0 7180.00 3.1156196e-14
-13.0 7190.00 3.0995933e-14
-13.0 7200.00 3.0542926e-14
-13.0 7210.00 3.0493514e-14
-13.0 7220.00 3.0591419e-14
-13.0 7230.00 3.0404763e-14
-13.0 7240.00 3.0028290e-14
-13.0 7250.00 2.9509464e-14
-13.0 7260.00 2.9103057e-14
-13.0 7270.00 2.8739107e-14
-13.0 7280.00 2.8435427e-14
-13.0 7290.00 2.7985327e-14
-13.0 7300.00 2.7409467e-14
-13.0 7310.00 2.6879955e-14
-13.0 7320.00 2.6744551e-14
-13.0 7330.00 2.6883004e-14
-13.0 7340.00 2.6671290e-14
-13.0 7350.00 2.6537903e-14
-13.0 7360.00 2.6382160e-14
-13.0 7370.00 2.6021617e-14
-13.0 7380.00 2.5788953e-14
-13.0 7390.00 2.5453533e-14
-13.0 7400.00 2.4529228e-14
-13.0 7410.00 2.3462755e-14
-13.0 7420.00 2.2795507e-14
-13.0 7430.00 2.2130091e-14
-13.0 7440.00 2.1530478e-14
-13.0 7450.00 2.1294665e-14
-13.0 7460.00 2.1000893e-14
-13.0 7470.00 2.1246892e-14
-13.0 7480.00 2.0988560e-14
-13.0 7490.00 2.0905602e-14
-13.0 7500.00 2.0687747e-14
-13.0 7510.00 2.0644991e-14
-13.0 7520.00 2.0332415e-14
-13.0 7530.00 2.0326485e-14
-13.0 7540.00 2.0334861e-14
-13.0 7550.00 2.0592666e-14
-13.0 7560.00 2.0856643e-14
-13.0 7570.00 2.1373153e-14
-13.0 7580.00 2.1989345e-14
-13.0 7590.00 2.1241490e-14
-13.0 7600.00 2.2086796e-14
-13.0 7610.00 2.2644468e-14
-13.0 7620.00 2.2411141e-14
-13.0 7630.00 2.2905096e-14
-13.0 7640.00 2.3256811e-14
-13.0 7650.00 2.3853296e-14
-13.0 7660.00 2.4403301e-14
-13.0 7670.00 2.4614641e-14
-13.0 7680.00 2.4771626e-14
-13.0 7690.00 2.5267711e-14
-13.0 7700.00 2.5694873e-14
-13.0 7710.00 2.5716801e-14
-13.0 7720.00 2.5967522e-14
-13.0 7730.00 2.5888648e-14
-13.0 7740.00 2.5645165e-14
-13.0 7750.00 2.5461352e-14
-13.0 7760.00 2.4920366e-14
-13.0 7770.00 2.4435674e-14
-13.0 7780.00 2.3922505e-14
-13.0 7790.00 2.2771406e-14
-13.0 7800.00 2.2179355e-14
-13.0 7810.00 2.1253997e-14
-13.0 7820.00 2.0029513e-14
-13.0 7830.00 1.8663729e-14
-13.0 7840.00 1.7283097e-14
-13.0 7850.00 1.6068924e-14
-13.0 7860.00 1.4702412e-14
-13.0 7870.00 1.3582636e-14
-13.0 7880.00 1.2473493e-14
-13.0 7890.00 1.1413785e-14
-13.0 7900.00 1.0653504e-14
-13.0 7910.00 1.0105292e-14
-13.0 7920.00 9.5435087e-15
-13.0 7930.00 9.2215741e-15
-13.0 7940.00 8.8081800e-15
-13.0 7950.00 8.7419719e-15
-13.0 7960.00 8.7351384e-15
-13.0 7970.00 8.5681077e-15
-13.0 7980.00 8.5109916e-15
-13.0 7990.00 8.4684449e-15
-13.0 8000.00 8.4845544e-15
-13.0 8010.00 8.3884666e-15
-13.0 8020.00 8.3091063e-15
-13.0 8030.00 8.2254587e-15
-13.0 8040.00 8.2702457e-15
-13.0 8050.00 8.2425907e-15
-13.0 8060.00 8.3392804e-15
-13.0 8070.00 8.4426556e-15
-13.0 8080.00 8.7234423e-15
-13.0 8090.00 8.8024181e-15
-13.0 8100.00 8.9504615e-15
-13.0 8110.00 9.1413391e-15
-13.0 8120.00 9.2922615e-15
-13.0 8130.00 9.3159364e-15
-13.0 8140.00 9.3639846e-15
-13.0 8150.00 9.5761496e-15
-13.0 8160.00 9.7212499e-15
-13.0 8170.00 1.0337788e-14
-13.0 8180.00 1.0744757e-14
-13.0 8190.00 1.0967326e-14
-13.0 8200.00 1.1472163e-14
-13.0 8210.00 1.2096535e-14
-13.0 8220.00 1.2739844e-14
-13.0 8230.00 1.2903742e-14
-13.0 8240.00 1.3309895e-14
-13.0 8250.00 1.3465433e-14
-13.0 8260.00 1.3747500e-14
-13.0 8270.00 1.3939862e-14
-13.0 8280.00 1.4222132e-14
-13.0 8290.00 1.4445534e-14
-13.0 8300.00 1.5109246e-14
-13.0 8310.00 1.5679242e-14
-13.0 8320.00 1.6266666e-14
-13.0 8330.00 1.6828944e-14
-13.0 8340.00 1.7401558e-14
-13.0 8350.00 1.8239099e-14
-13.0 8360.00 1.8902540e-14
-13.0 8370.00 1.9357459e-14
-13.0 8380.00 1.9871606e-14
-13.0 8390.00 2.0228954e-14
-13.0 8400.00 2.0759552e-14
-13.0 8410.00 2.0780153e-14
-13.0 8420.00 2.1042706e-14
-13.0 8430.00 2.1448429e-14
-13.0 8440.00 2.1747084e-14
-13.0 8450.00 2.1901052e-14
-13.0 8460.00 2.2062663e-14
-13.0 8470.00 2.2111621e-14
-13.0 8480.00 2.2532005e-14
-13.0 8490.00 2.2661730e-14
-13.0 8500.00 2.2782267e-14
-13.0 8510.00 2.2790814e-14
-13.0 8520.00 2.2816124e-14
-13.0 8530.00 2.2518840e-14
-13.0 8540.00 2.2740000e-14
-13.0 8550.00 2.2701059e-14
-13.0 8560.00 2.2669954e-14
-13.0 8570.00 2.2761185e-14
-13.0 8580.00 2.2965289e-14
-13.0 8590.00 2.3140040e-14
-13.0 8600.00 2.3064656e-14
-13.0 8610.00 2.3121861e-14
-13.0 8620.00 2.2849314e-14
-13.0 8630.00 2.2816766e-14
-13.0 8640.00 2.2819754e-14
-13.0 8650.00 2.2572066e-14
-13.0 8660.00 2.2357363e-14
-13.0 8670.00 2.2217865e-14
-13.0 8680.00 2.1999844e-14
-13.0 8690.00 2.1639310e-14
-13.0 8700.00 2.1366761e-14
-13.0 8710.00 2.0996842e-14
-13.0 8720.00 2.0700147e-14
-13.0 8730.00 2.0281822e-14
-13.0 8740.00 1.9997917e-14
-13.0 8750.00 1.9820025e-14
-13.0 8760.00 1.9249086e-14
-13.0 8770.00 1.8750958e-14
-13.0 8780.00 1.8192117e-14
-13.0 8790.00 1.7525596e-14
-13.0 8800.00 1.6912065e-14
-13.0 8810.00 1.6621938e-14
-13.0 8820.00 1.6077528e-14
-13.0 8830.00 1.5782565e-14
-13.0 8840.00 1.5340642e-14
-13.0 8850.00 1.5397875e-14
-13.0 8860.00 1.5281270e-14
-13.0 8870.00 1.5561243e-14
-13.0 8880.00 1.5388795e-14
-13.0 8890.00 1.5285795e-14
-13.0 8900.00 1.5661459e-14
-13.0 8910.00 1.5500165e-14
-13.0 8920.00 1.5761004e-14
-13.0 8930.00 1.5643072e-14
-13.0 8940.00 1.5581695e-14
-13.0 8950.00 1.5686983e-14
-13.0 8960.00 1.5663755e-14
-13.0 8970.00 1.5962904e-14
-13.0 8980.00 1.5930314e-14
-13.0 8990.00 1.6184012e-14
-13.0 9000.00 1.6591573e-14
-13.0 9010.00 1.6126207e-14
-13.0 9020.00 1.5994448e-14
-13.0 9030.00 1.5843417e-14
-13.0 9040.00 1.6069929e-14
-13.0 9050.00 1.6010333e-14
-13.0 9060.00 1.5973065e-14
-13.0 9070.00 1.6145164e-14
-13.0 9080.00 1.6144668e-14
-13.0 9090.00 1.6182698e-14
-13.0 9100.00 1.6270084e-14
